Order ID,Order Date,Order Priority,Order Quantity,Order Status,Payment Method,Product Name,Product Category,Product Sub-Category,Unit Price,Unit Cost,Discount,Shipping Address,Shipping Method,Ship Date,Ship Mode,Packaging,Shipping Cost,Region,City,Zip Code,Ratings,Customer Segment,Customer Name,Customer Age,Email,Phone,Gender,Income
536,2020-02-14,Medium,10,Received,In-App Wallet,IronLift Stepper,Sports,Fitness,183.08,95.05,0.05,"236 Pamela Rapids Apt. 750, Scotttown, SC 98966",Same-Day,2020-02-20,Ground,Box Large,38.82,North,Cindyberg,46635,,Consumer,Sara Sims,28,sara.sims@yahoo.com,767.874.2554x0792,Male,135207.85
536,2020-02-14,Medium,7,Received,In-App Wallet,ProShot DartBoard,Sports,Indoor,252.27,222.9,0.35,"236 Pamela Rapids Apt. 750, Scotttown, SC 98966",Same-Day,2020-02-20,Ground,Box Large,38.82,North,Cindyberg,46635,2,Consumer,Sara Sims,28,sara.sims@yahoo.com,767.874.2554x0792,Male,135207.85
536,2020-02-14,Medium,7,Received,In-App Wallet,BalanceFit Board,Sports,Indoor,185.7,104.54,0.3,"236 Pamela Rapids Apt. 750, Scotttown, SC 98966",Same-Day,2020-02-20,Ground,Box Large,38.82,North,Cindyberg,46635,,Consumer,Sara Sims,28,sara.sims@yahoo.com,767.874.2554x0792,Male,135207.85
537,2020-02-14,Critical,10,Received,Debit Card,SoftRelax Shelf,Home,Furniture,1080.95,719.69,0.31,"8831 Gina Lane Suite 939, Brittanyport, CT 96704",Express,2020-03-15,Ground,Box Large,7.42,South,Tanyamouth,18064,,Home Office,Carol Hendricks,28,carol.hendricks@gmail.com,001-892-846-0390x510,Female,87683.73
537,2020-02-14,Critical,5,Received,Debit Card,Spectra Creator,Electronics,Laptops,1396.72,726.17,0.39,"8831 Gina Lane Suite 939, Brittanyport, CT 96704",Express,2020-03-15,Ground,Box Large,7.42,South,Tanyamouth,18064,,Home Office,Carol Hendricks,28,carol.hendricks@gmail.com,001-892-846-0390x510,Female,87683.73
537,2020-02-14,Critical,8,Received,Debit Card,ModernWear Hoodie,Clothing,Men,111.92,79.51,0.12,"8831 Gina Lane Suite 939, Brittanyport, CT 96704",Express,2020-03-15,Ground,Box Large,7.42,South,Tanyamouth,18064,,Home Office,Carol Hendricks,28,carol.hendricks@gmail.com,001-892-846-0390x510,Female,87683.73
537,2020-02-14,Critical,3,Received,Debit Card,Breeze Shirt,Clothing,Men,50.39,29.77,0.49,"8831 Gina Lane Suite 939, Brittanyport, CT 96704",Express,2020-03-15,Ground,Box Large,7.42,South,Tanyamouth,18064,4,Home Office,Carol Hendricks,28,carol.hendricks@gmail.com,001-892-846-0390x510,Female,87683.73
537,2020-02-14,Critical,6,Received,Debit Card,PowerDrive Kettlebell,Sports,Fitness,197.2,146.82,0.22,"8831 Gina Lane Suite 939, Brittanyport, CT 96704",Express,2020-03-15,Ground,Box Large,7.42,South,Tanyamouth,18064,,Home Office,Carol Hendricks,28,carol.hendricks@gmail.com,001-892-846-0390x510,Female,87683.73
538,2020-02-14,Low,9,Received,In-App Wallet,WindGuard Backpack,Sports,Outdoor,493.87,374.16,0.25,"11883 Davis Pine, Lake Lisa, CO 89967",Same-Day,2020-03-02,Air (Freight),Box Large,34.19,East,Amandaton,45908,,Small Business,Madison Collins,33,madison.collins@outlook.com,(722)328-7844,Male,55825.91
539,2020-02-14,Critical,4,Received,Debit Card,Alpine Shirt,Clothing,Men,78.01,51.2,0.02,"255 Michael Manor Suite 946, West Tiffany, LA 54038",Express,2020-03-03,Air (Freight),Box Large,30.47,East,Lake Gary,72690,,Home Office,Yvette Martin,34,yvette.martin@gmail.com,672.694.1748,Female,53601.35
539,2020-02-14,Critical,9,Received,Debit Card,FlexPro Dumbbell,Sports,Fitness,128.73,71.91,0.31,"255 Michael Manor Suite 946, West Tiffany, LA 54038",Express,2020-03-03,Air (Freight),Box Large,30.47,East,Lake Gary,72690,2,Home Office,Yvette Martin,34,yvette.martin@gmail.com,672.694.1748,Female,53601.35
539,2020-02-14,Critical,2,Received,Debit Card,HappyBear Pajamas,Clothing,Kids,80,55.53,0.21,"255 Michael Manor Suite 946, West Tiffany, LA 54038",Express,2020-03-03,Air (Freight),Box Large,30.47,East,Lake Gary,72690,,Home Office,Yvette Martin,34,yvette.martin@gmail.com,672.694.1748,Female,53601.35
539,2020-02-14,Critical,10,Received,Debit Card,SatinLuxe Leggings,Clothing,Women,142.19,118.27,0.16,"255 Michael Manor Suite 946, West Tiffany, LA 54038",Express,2020-03-03,Air (Freight),Box Large,30.47,East,Lake Gary,72690,3,Home Office,Yvette Martin,34,yvette.martin@gmail.com,672.694.1748,Female,53601.35
539,2020-02-14,Critical,6,Received,Debit Card,Breeze Sweater,Clothing,Men,64.78,55.85,0.18,"255 Michael Manor Suite 946, West Tiffany, LA 54038",Express,2020-03-03,Air (Freight),Box Large,30.47,East,Lake Gary,72690,5,Home Office,Yvette Martin,34,yvette.martin@gmail.com,672.694.1748,Female,53601.35
540,2020-02-14,Medium,1,Received,Debit Card,FlexBook Prime,Electronics,Laptops,1865.31,1580.58,0.03,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,3,Received,Debit Card,Alpine Jacket,Clothing,Men,73.17,45.33,0.43,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,1,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,8,Received,Debit Card,MacBook Ultra,Electronics,Laptops,2059.73,1044.27,0.18,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,1,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,7,Received,Debit Card,BakePro Juicer,Home,Kitchen,218.44,137.58,0.1,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,9,Received,Debit Card,SatinLuxe Leggings,Clothing,Women,101.73,61.72,0.33,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,1,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,7,Received,Debit Card,SilentStep Treadmill,Sports,Indoor,267.23,215.94,0.44,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,2,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,5,Received,Debit Card,PowerDrive Barbell,Sports,Fitness,105.25,66.25,0.38,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
540,2020-02-14,Medium,3,Received,Debit Card,CampPro Stove,Sports,Outdoor,277.15,211.42,0.5,"606 Julie Pine, Woodsland, MN 90898",Ordinary,2020-03-11,Ground,Box Large,22.31,West,Jimmyville,30956,3,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,8,Received,Cash,BrightKid Jeans,Clothing,Kids,43.53,24.1,0.13,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,8,Received,Cash,IronLift Rope,Sports,Fitness,176.43,146.17,0.45,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,7,Received,Cash,FlexPro Barbell,Sports,Fitness,215.42,178.96,0.42,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,3,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,8,Received,Cash,Xperia S,Electronics,Mobile Phones,926.67,577.21,0.46,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,6,Received,Cash,KitchenPro KnifeSet,Home,Kitchen,169.56,119.27,0.04,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
541,2020-02-14,Critical,8,Received,Cash,ProShot TennisSet,Sports,Indoor,188.14,157.69,0.29,"105 Rice Gateway Apt. 761, South Zachary, UT 74236",Express,2020-02-28,Air (Post),Box Medium,44.82,West,Jimmyville,30956,,Corporate,Nancy Hill,53,nancy.hill@example.com,(619)382-7109x4076,Male,51211.59
542,2020-02-14,Low,7,Received,Credit Card,PowerDrive Mat,Sports,Fitness,136.03,94.83,0.38,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,7,Received,Credit Card,ModernWear Sweater,Clothing,Men,58.63,36.02,0.18,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,2,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,10,Received,Credit Card,PureOak Cabinet,Home,Furniture,1677.06,1155.04,0.33,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,9,Received,Credit Card,HappyBear Shorts,Clothing,Kids,52.45,27.1,0.09,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,6,Received,Credit Card,SteelChef Blender,Home,Kitchen,76.53,42.5,0.14,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,7,Received,Credit Card,ComfortFit Dress,Clothing,Women,74.94,39.6,0.47,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,3,Received,Credit Card,SoftCloud Pajamas,Clothing,Kids,45.35,38.11,0.09,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,2,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
542,2020-02-14,Low,10,Received,Credit Card,Redmi Edge,Electronics,Mobile Phones,1052.66,889.32,0.27,"76775 Jones Overpass, Pettyville, MP 39540",Ordinary,2020-02-19,Air (Post),Box Large,29.39,North,Lake Caleb,30278,,Small Business,Alexis Liu,26,alexis.liu@gmail.com,742-216-1273,Female,55314.16
543,2020-02-14,Medium,9,Received,Debit Card,FlexiWork Desk,Home,Furniture,955.93,583.75,0.31,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,2,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,10,Received,Debit Card,BrightKid Jeans,Clothing,Kids,34.56,17.31,0.09,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,5,Received,Debit Card,HomeAura Lamp,Home,Decor,167.63,131.03,0.4,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,10,Received,Debit Card,Lumix ProShot,Electronics,Cameras,703.27,454.5,0.28,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,4,Received,Debit Card,SatinLuxe Cardigan,Clothing,Women,62.93,40.29,0.04,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,8,Received,Debit Card,OakCraft Cabinet,Home,Furniture,1056.5,799.46,0.23,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,8,Received,Debit Card,Floral Jacket,Clothing,Women,135.07,74.71,0.12,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,8,Received,Debit Card,ModernArt Cushion,Home,Decor,262.19,216.4,0.03,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,1,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
543,2020-02-14,Medium,6,Received,Debit Card,DeepBlue Shorts,Clothing,Men,67.29,58.09,0.2,"522 Danielle Crescent, Paulamouth, HI 97402",Express,2020-02-16,Air (Post),Box Large,38.57,Central,Murrayview,83796,,Small Business,Stephanie Simmons,30,stephanie.simmons@yahoo.com,001-356-860-7390,Male,122273.84
544,2020-02-15,High,1,Received,In-App Wallet,EverTrack Bag,Sports,Outdoor,365.21,322.12,0.32,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,5,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,8,Received,In-App Wallet,FujiFilm SnapLuxe,Electronics,Cameras,1398.23,1169.18,0.4,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,7,Received,In-App Wallet,PixelOne Prime,Electronics,Mobile Phones,601.93,516.14,0.49,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,1,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,4,Received,In-App Wallet,Floral Jacket,Clothing,Women,38.67,27.6,0.14,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,1,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,8,Received,In-App Wallet,Redmi Edge,Electronics,Mobile Phones,721.89,593.17,0.47,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,4,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,1,Received,In-App Wallet,SilentStep Runner,Sports,Indoor,325.41,226.31,0.13,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,10,Received,In-App Wallet,Alpine Tee,Clothing,Men,71.6,54.87,0.49,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
544,2020-02-15,High,5,Received,In-App Wallet,Canon SnapLuxe,Electronics,Cameras,1651.66,1144.44,0.12,"167 Bridges Cliff Suite 858, Patrickfurt, NE 94398",Ordinary,2020-02-28,Ground,Box Large,6.83,North,Liutown,93334,4,Corporate,Melissa Riley,29,melissa.riley@yahoo.com,908.699.1133x91505,Female,97426.57
545,2020-02-15,Medium,7,Received,In-App Wallet,WinterCozy Leggings,Clothing,Women,115.87,70.42,0.18,"32731 Terry Parks, North Edwardtown, WV 08734",Express,2020-03-15,Air (Freight),Box Large,28.3,West,South Michelestad,19768,,Corporate,Megan Miller,20,megan.miller@example.com,598.815.6076x916,Male,45963.41
545,2020-02-15,Medium,6,Received,In-App Wallet,SoftWeave Jacket,Clothing,Women,68.11,53.09,0.43,"32731 Terry Parks, North Edwardtown, WV 08734",Express,2020-03-15,Air (Freight),Box Large,28.3,West,South Michelestad,19768,,Corporate,Megan Miller,20,megan.miller@example.com,598.815.6076x916,Male,45963.41
545,2020-02-15,Medium,6,Received,In-App Wallet,Olympus FotoMark,Electronics,Cameras,1699.52,1348.11,0.02,"32731 Terry Parks, North Edwardtown, WV 08734",Express,2020-03-15,Air (Freight),Box Large,28.3,West,South Michelestad,19768,,Corporate,Megan Miller,20,megan.miller@example.com,598.815.6076x916,Male,45963.41
545,2020-02-15,Medium,3,Received,In-App Wallet,SportFlex Pants,Clothing,Men,108.35,78.04,0.21,"32731 Terry Parks, North Edwardtown, WV 08734",Express,2020-03-15,Air (Freight),Box Large,28.3,West,South Michelestad,19768,,Corporate,Megan Miller,20,megan.miller@example.com,598.815.6076x916,Male,45963.41
546,2020-02-15,High,5,Received,Credit Card,CardioMax Stepper,Sports,Fitness,78.56,61.14,0.2,"25171 Jillian Springs Suite 798, Mcfarlandburgh, SC 44077",Same-Day,2020-03-16,Ground,Box Large,34.95,South,Robertfort,91470,,Corporate,Tamara Rodriguez,59,tamara.rodriguez@yahoo.com,920.348.2108,Male,133289.14
546,2020-02-15,High,10,Received,Credit Card,SilkElegance Leggings,Clothing,Women,91.71,51.56,0.15,"25171 Jillian Springs Suite 798, Mcfarlandburgh, SC 44077",Same-Day,2020-03-16,Ground,Box Large,34.95,South,Robertfort,91470,,Corporate,Tamara Rodriguez,59,tamara.rodriguez@yahoo.com,920.348.2108,Male,133289.14
546,2020-02-15,High,7,Received,Credit Card,GoPro FotoMark,Electronics,Cameras,1226.58,873.79,0.38,"25171 Jillian Springs Suite 798, Mcfarlandburgh, SC 44077",Same-Day,2020-03-16,Ground,Box Large,34.95,South,Robertfort,91470,,Corporate,Tamara Rodriguez,59,tamara.rodriguez@yahoo.com,920.348.2108,Male,133289.14
546,2020-02-15,High,10,Received,Credit Card,BalanceFit Board,Sports,Indoor,81.42,50.8,0.23,"25171 Jillian Springs Suite 798, Mcfarlandburgh, SC 44077",Same-Day,2020-03-16,Ground,Box Large,34.95,South,Robertfort,91470,2,Corporate,Tamara Rodriguez,59,tamara.rodriguez@yahoo.com,920.348.2108,Male,133289.14
546,2020-02-15,High,9,Received,Credit Card,SunShield Poncho,Sports,Outdoor,282.78,241.9,0.11,"25171 Jillian Springs Suite 798, Mcfarlandburgh, SC 44077",Same-Day,2020-03-16,Ground,Box Large,34.95,South,Robertfort,91470,2,Corporate,Tamara Rodriguez,59,tamara.rodriguez@yahoo.com,920.348.2108,Male,133289.14
547,2020-02-15,Urgent,7,Received,Cash,HomeAura Cushion,Home,Decor,86.87,58.48,0.34,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,10,Received,Cash,PixelOne S,Electronics,Mobile Phones,807.55,567.71,0.46,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,4,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,5,Received,Cash,AmbientGlow Frame,Home,Decor,184.97,148.77,0.12,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,8,Received,Cash,Rainbow Shorts,Clothing,Kids,39.51,34.54,0.02,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,9,Received,Cash,Spectra Air,Electronics,Laptops,1602.38,916.38,0.07,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,9,Received,Cash,Xperia Edge,Electronics,Mobile Phones,762.52,417.59,0.02,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,5,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
547,2020-02-15,Urgent,8,Received,Cash,SteelChef Cookware,Home,Kitchen,134.07,81.75,0.35,"30364 Patricia Knolls, Port Brittanybury, MP 39215",Ordinary,2020-03-09,Air (Post),Box Medium,7.71,Central,Lake Chad,02736,5,Home Office,Jennifer Edwards,47,jennifer.edwards@gmail.com,(600)848-7435x2374,Male,88072.44
548,2020-02-15,Medium,9,Received,Credit Card,ZenBook Vision,Electronics,Laptops,1327.02,923.56,0.07,"653 Chan Valleys, Anthonybury, GA 00701",Express,2020-02-18,Air (Freight),Box Medium,48.77,North,Lake Christopher,18728,1,Small Business,Melanie Hale,36,melanie.hale@hotmail.com,588-809-2545x60304,Male,50781.76
